"Date","CodeOffice","OfficeName","MopCod","MopDsc","TotalAmountIn","TotalAmountOut"
"2023-10-29",DJAKH,Bureau Khat,CH,paiement chèque,39508341,0.0
"2023-10-29",DJAKH,Bureau Khat,ES,paiement en espèce,21952573,0.0
"2023-10-29",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,84756.0,0.0
"2023-10-29",DJEXO,Bureau Exonérations,CH,paiement chèque,59810.0,0.0
"2023-10-29",DJEXO,Bureau Exonérations,ES,paiement en espèce,89438.0,0.0
"2023-10-29",DJFRZ,Bureau Free Zone,CH,paiement chèque,10177512,0.0
"2023-10-29",DJFRZ,Bureau Free Zone,ES,paiement en espèce,1758569.0,0.0
"2023-10-29",DJGAR,Bureau de la Gare,CH,paiement chèque,85886.0,0.0
"2023-10-29",DJGAR,Bureau de la Gare,ES,paiement en espèce,7404272.0,0.0
"2023-10-29",DJPKV,Brigade PK2O,ES,paiement en espèce,1000.0,0.0
"2023-10-29",DJPRT,Bureau du Port,CH,paiement chèque,23032855,0.0
"2023-10-29",DJPRT,Bureau du Port,ES,paiement en espèce,7572235.0,0.0
"2023-10-29",DJPTR,Bureau  Hydrocarbures,CH,paiement chèque,39009498,0.0
"2023-10-29",DJPTR,Bureau  Hydrocarbures,ES,paiement en espèce,1000.0,0.0
"2023-10-29",DJREV,Bureau Révision,ES,paiement en espèce,339995.0,0.0
"2023-10-29",DJTRS,Bureau Transit,CH,paiement chèque,218000.0,0.0
"2023-10-29",DJTRS,Bureau Transit,ES,paiement en espèce,49000.0,0.0
"2023-10-29",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,16000.0,0.0
"2023-10-29",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,10000.0,0.0
"2023-10-29",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,14380473,0.0
"2023-10-29",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,60520.0,0.0
"2023-10-29",DJZFR,Bureau Zone Franche,CH,paiement chèque,319610.0,0.0
"2023-10-29",DJZFR,Bureau Zone Franche,ES,paiement en espèce,1105648.0,0.0
"2023-10-30",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,4973236.0,0.0
"2023-10-30",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,3164020.0,0.0
"2023-10-30",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,1242298.0,0.0
"2023-10-30",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,722112.0,0.0
"2023-10-30",DJAKH,Bureau Khat,CH,paiement chèque,15859509,0.0
"2023-10-30",DJAKH,Bureau Khat,ES,paiement en espèce,20308514,0.0
"2023-10-30",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,106940.0,0.0
"2023-10-30",DJEXO,Bureau Exonérations,CH,paiement chèque,6015674.0,0.0
"2023-10-30",DJEXO,Bureau Exonérations,ES,paiement en espèce,89040.0,0.0
"2023-10-30",DJFRZ,Bureau Free Zone,CH,paiement chèque,2678590.0,0.0
"2023-10-30",DJFRZ,Bureau Free Zone,ES,paiement en espèce,173613.0,0.0
"2023-10-30",DJGAR,Bureau de la Gare,ES,paiement en espèce,1350188.0,0.0
"2023-10-30",DJPRT,Bureau du Port,CC,Chèque Certifiée,1900515.0,0.0
"2023-10-30",DJPRT,Bureau du Port,CH,paiement chèque,12679086,0.0
"2023-10-30",DJPRT,Bureau du Port,ES,paiement en espèce,6390194.0,0.0
"2023-10-30",DJPST,Bureau  Poste,ES,paiement en espèce,508000.0,0.0
"2023-10-30",DJPTR,Bureau  Hydrocarbures,ES,paiement en espèce,2000.0,0.0
"2023-10-30",DJREV,Bureau Révision,ES,paiement en espèce,734422.0,0.0
"2023-10-30",DJTRS,Bureau Transit,CH,paiement chèque,151000.0,0.0
"2023-10-30",DJTRS,Bureau Transit,ES,paiement en espèce,41000.0,0.0
"2023-10-30",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,12000.0,0.0
"2023-10-30",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,20000.0,0.0
"2023-10-30",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,4000.0,0.0
"2023-10-30",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,21000.0,0.0
"2023-10-30",DJZFR,Bureau Zone Franche,CH,paiement chèque,938826.0,0.0
"2023-10-30",DJZFR,Bureau Zone Franche,ES,paiement en espèce,6000.0,0.0
"2023-10-31",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,8044126.0,0.0
"2023-10-31",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,2826651.0,0.0
"2023-10-31",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,4817466.0,0.0
"2023-10-31",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,1044965.0,0.0
"2023-10-31",DJAKH,Bureau Khat,CH,paiement chèque,124140596,0.0
"2023-10-31",DJAKH,Bureau Khat,ES,paiement en espèce,4324923.0,0.0
"2023-10-31",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,39940.0,0.0
"2023-10-31",DJEXO,Bureau Exonérations,CH,paiement chèque,6000.0,0.0
"2023-10-31",DJEXO,Bureau Exonérations,ES,paiement en espèce,173136.0,0.0
"2023-10-31",DJFRZ,Bureau Free Zone,CH,paiement chèque,24351564,0.0
"2023-10-31",DJFRZ,Bureau Free Zone,ES,paiement en espèce,4773356.0,0.0
"2023-10-31",DJGAR,Bureau de la Gare,ES,paiement en espèce,53000.0,0.0
"2023-10-31",DJPRT,Bureau du Port,CH,paiement chèque,4303176.0,0.0
"2023-10-31",DJPRT,Bureau du Port,ES,paiement en espèce,3668050.0,0.0
"2023-10-31",DJREV,Bureau Révision,CH,paiement chèque,509554.0,0.0
"2023-10-31",DJREV,Bureau Révision,ES,paiement en espèce,2000.0,0.0
"2023-10-31",DJTRS,Bureau Transit,CH,paiement chèque,156000.0,0.0
"2023-10-31",DJTRS,Bureau Transit,ES,paiement en espèce,32000.0,0.0
"2023-10-31",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,7000.0,0.0
"2023-10-31",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,21000.0,0.0
"2023-10-31",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,2426159.0,0.0
"2023-10-31",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,25000.0,0.0
"2023-10-31",DJZFR,Bureau Zone Franche,CH,paiement chèque,3000.0,0.0
"2023-10-31",DJZFR,Bureau Zone Franche,ES,paiement en espèce,595379.0,0.0
"2023-11-01",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,2357468.0,0.0
"2023-11-01",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,402403.0,0.0
"2023-11-01",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,717460.0,0.0
"2023-11-01",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,263080.0,0.0
"2023-11-01",DJAKH,Bureau Khat,CH,paiement chèque,1123809.0,0.0
"2023-11-01",DJAKH,Bureau Khat,ES,paiement en espèce,8074712.0,0.0
"2023-11-01",DJEXO,Bureau Exonérations,CH,paiement chèque,1564184.0,0.0
"2023-11-01",DJEXO,Bureau Exonérations,ES,paiement en espèce,24804.0,0.0
"2023-11-01",DJFRZ,Bureau Free Zone,CH,paiement chèque,4119975.0,0.0
"2023-11-01",DJFRZ,Bureau Free Zone,ES,paiement en espèce,55910.0,0.0
"2023-11-01",DJPRT,Bureau du Port,CH,paiement chèque,10064304,0.0
"2023-11-01",DJPRT,Bureau du Port,ES,paiement en espèce,5602762.0,0.0
"2023-11-01",DJREV,Bureau Révision,CH,paiement chèque,2000.0,0.0
"2023-11-01",DJTRS,Bureau Transit,CH,paiement chèque,141000.0,0.0
"2023-11-01",DJTRS,Bureau Transit,ES,paiement en espèce,46000.0,0.0
"2023-11-01",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,851000.0,0.0
"2023-11-01",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,28000.0,0.0
"2023-11-01",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,10000.0,0.0
"2023-11-01",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,28000.0,0.0
"2023-11-01",DJZFR,Bureau Zone Franche,CH,paiement chèque,4066501.0,0.0
"2023-11-01",DJZFR,Bureau Zone Franche,ES,paiement en espèce,1000.0,0.0
"2023-11-02",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,3109815.0,0.0
"2023-11-02",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,300336.0,0.0
"2023-11-02",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,2010803.0,0.0
"2023-11-02",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,724582.0,0.0
"2023-11-02",DJAKH,Bureau Khat,CH,paiement chèque,612712.0,0.0
"2023-11-02",DJAKH,Bureau Khat,ES,paiement en espèce,6559889.0,0.0
"2023-11-02",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,131320.0,0.0
"2023-11-02",DJEXO,Bureau Exonérations,CH,paiement chèque,1512556.0,0.0
"2023-11-02",DJEXO,Bureau Exonérations,ES,paiement en espèce,66205.0,0.0
"2023-11-02",DJFRZ,Bureau Free Zone,CH,paiement chèque,22494153,0.0
"2023-11-02",DJFRZ,Bureau Free Zone,ES,paiement en espèce,786261.0,0.0
"2023-11-02",DJGAR,Bureau de la Gare,ES,paiement en espèce,3837695.0,0.0
"2023-11-02",DJPRT,Bureau du Port,CH,paiement chèque,24292983,0.0
"2023-11-02",DJPRT,Bureau du Port,ES,paiement en espèce,11779848,20000.0
"2023-11-02",DJTRS,Bureau Transit,CH,paiement chèque,135000.0,0.0
"2023-11-02",DJTRS,Bureau Transit,ES,paiement en espèce,28000.0,0.0
"2023-11-02",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,5000.0,0.0
"2023-11-02",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,22000.0,0.0
"2023-11-02",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,15313345,0.0
"2023-11-02",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,19000.0,0.0
"2023-11-02",DJZFR,Bureau Zone Franche,CH,paiement chèque,2790088.0,0.0
"2023-11-03",DJTRS,Bureau Transit,CC,Chèque Certifiée,8000.0,0.0
"2023-11-03",DJTRS,Bureau Transit,CH,paiement chèque,139000.0,0.0
"2023-11-03",DJTRS,Bureau Transit,ES,paiement en espèce,18000.0,0.0
"2023-11-04",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,13000.0,0.0
"2023-11-04",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,11000.0,0.0
"2023-11-04",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,266720.0,0.0
"2023-11-04",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,725570.0,0.0
"2023-11-04",DJAKH,Bureau Khat,CH,paiement chèque,4190873.0,0.0
"2023-11-04",DJAKH,Bureau Khat,ES,paiement en espèce,1811530.0,0.0
"2023-11-04",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,85800.0,0.0
"2023-11-04",DJFRZ,Bureau Free Zone,CH,paiement chèque,919185.0,0.0
"2023-11-04",DJFRZ,Bureau Free Zone,ES,paiement en espèce,18000.0,0.0
"2023-11-04",DJPTR,Bureau  Hydrocarbures,CH,paiement chèque,36306580,0.0
"2023-11-04",DJTRS,Bureau Transit,CH,paiement chèque,85000.0,0.0
"2023-11-04",DJTRS,Bureau Transit,ES,paiement en espèce,32000.0,0.0
"2023-11-04",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,2000.0,0.0
"2023-11-04",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,9000.0,0.0
"2023-11-04",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,4000.0,0.0
"2023-11-04",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,8000.0,0.0
"2023-11-04",DJZFR,Bureau Zone Franche,CH,paiement chèque,1000.0,0.0
"2023-11-04",DJZFR,Bureau Zone Franche,ES,paiement en espèce,1000.0,0.0
"2023-11-05",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,2837060.0,0.0
"2023-11-05",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,304626.0,0.0
"2023-11-05",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,572813.0,0.0
"2023-11-05",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,413384.0,0.0
"2023-11-05",DJAKH,Bureau Khat,CH,paiement chèque,14269163,0.0
"2023-11-05",DJAKH,Bureau Khat,ES,paiement en espèce,18984348,0.0
"2023-11-05",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,8100.0,0.0
"2023-11-05",DJEXO,Bureau Exonérations,CH,paiement chèque,1739861.0,0.0
"2023-11-05",DJEXO,Bureau Exonérations,ES,paiement en espèce,25007.0,0.0
"2023-11-05",DJFRZ,Bureau Free Zone,CH,paiement chèque,3734355.0,0.0
"2023-11-05",DJFRZ,Bureau Free Zone,ES,paiement en espèce,541877.0,0.0
"2023-11-05",DJGAR,Bureau de la Gare,ES,paiement en espèce,4607882.0,0.0
"2023-11-05",DJPRT,Bureau du Port,CH,paiement chèque,8055960.0,0.0
"2023-11-05",DJPRT,Bureau du Port,ES,paiement en espèce,9162381.0,0.0
"2023-11-05",DJREV,Bureau Révision,ES,paiement en espèce,5000.0,0.0
"2023-11-05",DJTRS,Bureau Transit,CH,paiement chèque,217000.0,0.0
"2023-11-05",DJTRS,Bureau Transit,ES,paiement en espèce,63000.0,0.0
"2023-11-05",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,26000.0,0.0
"2023-11-05",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,25000.0,0.0
"2023-11-05",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,92160.0,0.0
"2023-11-05",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,16000.0,0.0
"2023-11-05",DJZFR,Bureau Zone Franche,CH,paiement chèque,1000.0,0.0
"2023-11-05",DJZFR,Bureau Zone Franche,ES,paiement en espèce,6000.0,0.0
"2023-11-06",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,572142.0,0.0
"2023-11-06",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,1205930.0,0.0
"2023-11-06",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,630236.0,0.0
"2023-11-06",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,1223989.0,0.0
"2023-11-06",DJAKH,Bureau Khat,CH,paiement chèque,16890799,0.0
"2023-11-06",DJAKH,Bureau Khat,ES,paiement en espèce,18948043,0.0
"2023-11-06",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,15493.0,0.0
"2023-11-06",DJEXO,Bureau Exonérations,CH,paiement chèque,392453.0,0.0
"2023-11-06",DJEXO,Bureau Exonérations,ES,paiement en espèce,449840.0,0.0
"2023-11-06",DJFRZ,Bureau Free Zone,CH,paiement chèque,1192032.0,0.0
"2023-11-06",DJFRZ,Bureau Free Zone,ES,paiement en espèce,37000.0,0.0
"2023-11-06",DJGAR,Bureau de la Gare,ES,paiement en espèce,181118.0,0.0
"2023-11-06",DJPRT,Bureau du Port,CH,paiement chèque,16812886,0.0
"2023-11-06",DJPRT,Bureau du Port,ES,paiement en espèce,12636743,0.0
"2023-11-06",DJPTR,Bureau  Hydrocarbures,CH,paiement chèque,66456888,0.0
"2023-11-06",DJREV,Bureau Révision,CH,paiement chèque,2654315.0,0.0
"2023-11-06",DJTRS,Bureau Transit,CH,paiement chèque,127000.0,0.0
"2023-11-06",DJTRS,Bureau Transit,ES,paiement en espèce,20000.0,0.0
"2023-11-06",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,2000.0,0.0
"2023-11-06",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,32000.0,0.0
"2023-11-06",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,13937625,0.0
"2023-11-06",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,32000.0,0.0
"2023-11-06",DJZFR,Bureau Zone Franche,CH,paiement chèque,2000.0,0.0
"2023-11-06",DJZFR,Bureau Zone Franche,ES,paiement en espèce,2000.0,0.0
"2023-11-07",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,14878652,0.0
"2023-11-07",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,1295660.0,0.0
"2023-11-07",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,37221516,0.0
"2023-11-07",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,760455.0,0.0
"2023-11-07",DJAKH,Bureau Khat,CH,paiement chèque,12615004,0.0
"2023-11-07",DJAKH,Bureau Khat,ES,paiement en espèce,7175090.0,0.0
"2023-11-07",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,95590.0,0.0
"2023-11-07",DJEXO,Bureau Exonérations,CH,paiement chèque,2530421.0,0.0
"2023-11-07",DJEXO,Bureau Exonérations,ES,paiement en espèce,488875.0,0.0
"2023-11-07",DJFRZ,Bureau Free Zone,CH,paiement chèque,14112134,0.0
"2023-11-07",DJFRZ,Bureau Free Zone,ES,paiement en espèce,1320219.0,0.0
"2023-11-07",DJPRT,Bureau du Port,CH,paiement chèque,33978562,0.0
"2023-11-07",DJPRT,Bureau du Port,ES,paiement en espèce,4296449.0,0.0
"2023-11-07",DJPTR,Bureau  Hydrocarbures,CH,paiement chèque,26224278,0.0
"2023-11-07",DJPTR,Bureau  Hydrocarbures,ES,paiement en espèce,3000.0,0.0
"2023-11-07",DJREV,Bureau Révision,CH,paiement chèque,1000.0,0.0
"2023-11-07",DJREV,Bureau Révision,ES,paiement en espèce,1000.0,0.0
"2023-11-07",DJTRS,Bureau Transit,CH,paiement chèque,135000.0,0.0
"2023-11-07",DJTRS,Bureau Transit,ES,paiement en espèce,30000.0,0.0
"2023-11-07",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,5000.0,0.0
"2023-11-07",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,20648.0,0.0
"2023-11-07",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,41204261,0.0
"2023-11-07",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,59260.0,0.0
"2023-11-07",DJZFR,Bureau Zone Franche,CH,paiement chèque,3000.0,0.0
"2023-11-07",DJZFR,Bureau Zone Franche,ES,paiement en espèce,1000.0,0.0
"2023-11-08",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,5925917.0,0.0
"2023-11-08",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,356456.0,0.0
"2023-11-08",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,1021456.0,0.0
"2023-11-08",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,992405.0,0.0
"2023-11-08",DJAKH,Bureau Khat,CH,paiement chèque,3654818.0,0.0
"2023-11-08",DJAKH,Bureau Khat,ES,paiement en espèce,9032200.0,0.0
"2023-11-08",DJEXO,Bureau Exonérations,CH,paiement chèque,1824994.0,0.0
"2023-11-08",DJEXO,Bureau Exonérations,ES,paiement en espèce,1270801.0,0.0
"2023-11-08",DJFRZ,Bureau Free Zone,CH,paiement chèque,9090692.0,0.0
"2023-11-08",DJFRZ,Bureau Free Zone,ES,paiement en espèce,193648.0,0.0
"2023-11-08",DJPRT,Bureau du Port,CH,paiement chèque,71659489,0.0
"2023-11-08",DJPRT,Bureau du Port,ES,paiement en espèce,8523895.0,0.0
"2023-11-08",DJPTR,Bureau  Hydrocarbures,ES,paiement en espèce,1000.0,0.0
"2023-11-08",DJTRS,Bureau Transit,CH,paiement chèque,164000.0,0.0
"2023-11-08",DJTRS,Bureau Transit,ES,paiement en espèce,43000.0,0.0
"2023-11-08",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,8000.0,0.0
"2023-11-08",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,1086184.0,0.0
"2023-11-08",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,57580.0,0.0
"2023-11-08",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,24000.0,0.0
"2023-11-08",DJZFR,Bureau Zone Franche,CH,paiement chèque,2000.0,0.0
"2023-11-08",DJZFR,Bureau Zone Franche,ES,paiement en espèce,1000.0,0.0
"2023-11-09",DIFTZ,Djibouti International Free Trade ,CC,Chèque Certifiée,549956.0,0.0
"2023-11-09",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,1928377.0,0.0
"2023-11-09",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,3856459.0,0.0
"2023-11-09",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,3342078.0,0.0
"2023-11-09",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,985539.0,0.0
"2023-11-09",DJAKH,Bureau Khat,CH,paiement chèque,928053.0,0.0
"2023-11-09",DJAKH,Bureau Khat,ES,paiement en espèce,5480316.0,0.0
"2023-11-09",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,34920.0,0.0
"2023-11-09",DJEXO,Bureau Exonérations,CH,paiement chèque,2024885.0,0.0
"2023-11-09",DJEXO,Bureau Exonérations,ES,paiement en espèce,2667164.0,0.0
"2023-11-09",DJFRZ,Bureau Free Zone,CH,paiement chèque,4235009.0,0.0
"2023-11-09",DJFRZ,Bureau Free Zone,ES,paiement en espèce,2001529.0,0.0
"2023-11-09",DJGAR,Bureau de la Gare,ES,paiement en espèce,4070099.0,0.0
"2023-11-09",DJPKV,Brigade PK2O,ES,paiement en espèce,1000.0,0.0
"2023-11-09",DJPRT,Bureau du Port,CH,paiement chèque,21982364,0.0
"2023-11-09",DJPRT,Bureau du Port,ES,paiement en espèce,8162031.0,0.0
"2023-11-09",DJPTR,Bureau  Hydrocarbures,ES,paiement en espèce,1000.0,0.0
"2023-11-09",DJREV,Bureau Révision,ES,paiement en espèce,558372.0,0.0
"2023-11-09",DJTRS,Bureau Transit,CH,paiement chèque,204000.0,0.0
"2023-11-09",DJTRS,Bureau Transit,ES,paiement en espèce,25000.0,0.0
"2023-11-09",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,4000.0,0.0
"2023-11-09",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,24000.0,0.0
"2023-11-09",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,2987685.0,0.0
"2023-11-09",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,32000.0,0.0
"2023-11-09",DJZFR,Bureau Zone Franche,CH,paiement chèque,4000.0,0.0
"2023-11-09",DJZFR,Bureau Zone Franche,ES,paiement en espèce,2000.0,0.0
"2023-11-10",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,48690.0,0.0
"2023-11-10",DJTRS,Bureau Transit,CH,paiement chèque,17000.0,0.0
"2023-11-10",DJTRS,Bureau Transit,ES,paiement en espèce,11000.0,0.0
"2023-11-11",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,8000.0,0.0
"2023-11-11",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,88100.0,0.0
"2023-11-11",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,179266.0,0.0
"2023-11-11",DJAKH,Bureau Khat,CH,paiement chèque,727807.0,0.0
"2023-11-11",DJAKH,Bureau Khat,ES,paiement en espèce,3450916.0,0.0
"2023-11-11",DJFRZ,Bureau Free Zone,CH,paiement chèque,1248533.0,0.0
"2023-11-11",DJFRZ,Bureau Free Zone,ES,paiement en espèce,22000.0,0.0
"2023-11-11",DJPRT,Bureau du Port,ES,paiement en espèce,2813105.0,0.0
"2023-11-11",DJTRS,Bureau Transit,CC,Chèque Certifiée,5000.0,0.0
"2023-11-11",DJTRS,Bureau Transit,CH,paiement chèque,125000.0,0.0
"2023-11-11",DJTRS,Bureau Transit,ES,paiement en espèce,38000.0,0.0
"2023-11-11",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,1000.0,0.0
"2023-11-11",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,13000.0,0.0
"2023-11-11",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,2000.0,0.0
"2023-11-11",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,10000.0,0.0
"2023-11-11",DJZFR,Bureau Zone Franche,CH,paiement chèque,417285.0,0.0
"2023-11-12",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,6466544.0,0.0
"2023-11-12",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,105373.0,0.0
"2023-11-12",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,778637.0,0.0
"2023-11-12",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,844909.0,0.0
"2023-11-12",DJAKH,Bureau Khat,CH,paiement chèque,2257421.0,0.0
"2023-11-12",DJAKH,Bureau Khat,ES,paiement en espèce,24762345,0.0
"2023-11-12",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,74308.0,0.0
"2023-11-12",DJEXO,Bureau Exonérations,CH,paiement chèque,18471386,0.0
"2023-11-12",DJEXO,Bureau Exonérations,ES,paiement en espèce,15000.0,0.0
"2023-11-12",DJFRZ,Bureau Free Zone,CH,paiement chèque,1919487.0,0.0
"2023-11-12",DJFRZ,Bureau Free Zone,ES,paiement en espèce,66000.0,0.0
"2023-11-12",DJGAR,Bureau de la Gare,ES,paiement en espèce,4953739.0,0.0
"2023-11-12",DJPRT,Bureau du Port,CH,paiement chèque,17032232,0.0
"2023-11-12",DJPRT,Bureau du Port,ES,paiement en espèce,6255279.0,0.0
"2023-11-12",DJPTR,Bureau  Hydrocarbures,CH,paiement chèque,152600162,0.0
"2023-11-12",DJPTR,Bureau  Hydrocarbures,ES,paiement en espèce,1000.0,0.0
"2023-11-12",DJREV,Bureau Révision,CH,paiement chèque,1000.0,0.0
"2023-11-12",DJREV,Bureau Révision,ES,paiement en espèce,501000.0,0.0
"2023-11-12",DJTRS,Bureau Transit,CH,paiement chèque,147000.0,0.0
"2023-11-12",DJTRS,Bureau Transit,ES,paiement en espèce,30000.0,0.0
"2023-11-12",DJUKB,Bureau UKAB HOLDING ,CH,paiement chèque,10000.0,0.0
"2023-11-12",DJUKB,Bureau UKAB HOLDING ,ES,paiement en espèce,36000.0,0.0
"2023-11-12",DJZEA,Bureau FZ East Africa Holding,CH,paiement chèque,14000.0,0.0
"2023-11-12",DJZEA,Bureau FZ East Africa Holding,ES,paiement en espèce,26000.0,0.0
"2023-11-13",DIFTZ,Djibouti International Free Trade ,CH,paiement chèque,13339160,0.0
"2023-11-13",DIFTZ,Djibouti International Free Trade ,ES,paiement en espèce,545515.0,0.0
"2023-11-13",DJAFR,Bureau Aéroport Fret,CH,paiement chèque,1430606.0,0.0
"2023-11-13",DJAFR,Bureau Aéroport Fret,ES,paiement en espèce,2375430.0,0.0
"2023-11-13",DJAKH,Bureau Khat,CH,paiement chèque,29096670,0.0
"2023-11-13",DJAKH,Bureau Khat,ES,paiement en espèce,16518954,0.0
"2023-11-13",DJBAP,Brigade Aéroport Passager,ES,paiement en espèce,76430.0,0.0
"2023-11-13",DJEXO,Bureau Exonérations,CH,paiement chèque,634469.0,0.0
"2023-11-13",DJEXO,Bureau Exonérations,ES,paiement en espèce,21000.0,0.0
"2023-11-13",DJFRZ,Bureau Free Zone,CH,paiement chèque,10095650,0.0
"2023-11-13",DJFRZ,Bureau Free Zone,ES,paiement en espèce,1839244.0,0.0
"2023-11-13",DJPRT,Bureau du Port,CH,paiement chèque,12789414,0.0
"2023-11-13",DJPRT,Bureau du Port,ES,paiement en espèce,1872584.0,0.0
