"Date","CodeOffice","TotalAmountPaid","TotalAmountAssessed","TotalPaidWeight","TotalPaidValue","TotalAssessedWeight","TotalAssessedValue","OfficeName"
"2024-10-13",DJAFR,832587.0,2474201.0,1679.55,9520010.0,7200.25,15431432,Bureau Aéroport Fret
"2024-10-13",DJAKH,37711700,26368041,31396.95,32202000,23945.025,24559000,Bureau Khat
"2024-10-13",DJBAP,139815.0,139815.0,191.0,528000.0,191.0,528000.0,Brigade Aéroport Passager
"2024-10-13",DJCPT,6000.0,0.0,0.0,0.0,0.0,0.0,
"2024-10-13",DJCTR,-10000.0,0.0,0.0,0.0,0.0,0.0,
"2024-10-13",DJEXO,2324500.0,1562123.0,719928.066,289748411,1780561.846,488134934,Bureau Exonérations
"2024-10-13",DJFRZ,2458620.0,5669069.0,4814327.793,1084663975,36134253.413,2480688844,Bureau Free Zone
"2024-10-13",DJGAR,390688.0,390688.0,85676.0,3742044.0,85676.0,3742044.0,Bureau de la Gare
"2024-10-13",DJPRT,19551000,44818951,851338.64,201383562,1087904.69,241838721,Bureau du Port
"2024-10-13",DJPTR,129239000,74095032,1809033.31,291160992,1720081.83,251591338,Bureau  Hydrocarbures
"2024-10-13",DJREV,2000.0,2000.0,4137.0,4832520.0,4137.0,4832520.0,Bureau Révision
"2024-10-13",DJTRS,334000.0,236000.0,29652035.439,8250428983,13426824.453,5527451124,Bureau Transit
"2024-10-13",DJUKB,48000.0,48000.0,4042987.044,1374708988,4042987.044,1374708988,Bureau UKAB HOLDING 
"2024-10-13",DJZEA,104000.0,106000.0,2808065.3,658505579,2870925.3,693034463,Bureau FZ East Africa Holding
"2024-10-13",DJZFR,2268220.0,2268224.0,1413628.0,306672288,1413628.0,306672288,Bureau Zone Franche
"2024-10-14",DIFTZ,1254720.0,4538506.0,5157514.469,1323443075,4455954.59,1284157237,Djibouti International Free Trade 
"2024-10-14",DJAFR,4907570.0,7349971.0,8290.94,39565263,9064.52,35564691,Bureau Aéroport Fret
"2024-10-14",DJAKH,112126000,26552263,110019.975,112841000,24576.825,25207000,Bureau Khat
"2024-10-14",DJBAP,233757.0,233757.0,182.0,689500.0,182.0,689500.0,Brigade Aéroport Passager
"2024-10-14",DJCFZ,-10000.0,0.0,0.0,0.0,0.0,0.0,
"2024-10-14",DJEXO,371235.0,1100265.0,1161451.898,182635076,591927.398,162421766,Bureau Exonérations
"2024-10-14",DJFRZ,22313500,23338687,33867437.423,2134980203,2407518.323,684425557,Bureau Free Zone
"2024-10-14",DJGAR,5292740.0,5292735.0,1027269.0,64204308,1027269.0,64204308,Bureau de la Gare
"2024-10-14",DJPRT,44985500,104569362,910076.15,321881951,785227.8,493498034,Bureau du Port
"2024-10-14",DJPTR,1000.0,36304411,3016.8,1477161.0,1448212.8,210884709,Bureau  Hydrocarbures
"2024-10-14",DJREV,1000.0,2000.0,12979.0,20241429,14235.0,22740801.117,Bureau Révision
"2024-10-14",DJTRS,258000.0,326000.0,12428090.764,4843938641,11860239.806,5790009049,Bureau Transit
"2024-10-14",DJUKB,20000.0,19000.0,2039744.44,770046980,2039744.44,770046980,Bureau UKAB HOLDING 
"2024-10-14",DJZEA,112160.0,136320.0,4184616.12,739475343,4248110.12,716557609,Bureau FZ East Africa Holding
"2024-10-14",DJZFR,4000.0,3000.0,1679840.0,357962805,768840.0,180270745,Bureau Zone Franche
"2024-10-15",DIFTZ,663869.0,6888259.0,11784656.07,1672274768,11506024.02,1638997587,Djibouti International Free Trade 
"2024-10-15",DJAFR,1712590.0,5306654.0,5237.258,13817693,6306.908,24641029,Bureau Aéroport Fret
"2024-10-15",DJAKH,21228900,25195973,17646.525,18099000,23106.525,23699000,Bureau Khat
"2024-10-15",DJBAP,72220.0,72220.0,170.0,460000.0,170.0,460000.0,Brigade Aéroport Passager
"2024-10-15",DJCPT,6000.0,0.0,0.0,0.0,0.0,0.0,
"2024-10-15",DJEXO,64035.0,6374474.0,316518.949,836607734,820708.116,594499428,Bureau Exonérations
"2024-10-15",DJFRZ,8373460.0,14510866,7912051.06,1858473631,7851712.8,1952184983,Bureau Free Zone
"2024-10-15",DJGAR,170600.0,170600.0,60494.0,1550000.0,60494.0,1550000.0,Bureau de la Gare
"2024-10-15",DJPRT,39660200,38872587,1183430.84,2755816507,1117870.04,2746756881,Bureau du Port
"2024-10-15",DJPTR,106814000,0.0,2999509.83,440248478,0.0,0.0,Bureau  Hydrocarbures
"2024-10-15",DJREV,1000.0,4000.0,1256.0,2499372.117,8187.0,22750050,Bureau Révision
"2024-10-15",DJTRS,285000.0,256000.0,15454597.243,5292661258,13301509.496,4417282684,Bureau Transit
"2024-10-15",DJUKB,20000.0,20000.0,1548057.04,433827221,1548057.04,433827221,Bureau UKAB HOLDING 
"2024-10-15",DJZEA,42160.0,3512722.0,1690838.226,5864713346,1679421.226,5877306411,Bureau FZ East Africa Holding
"2024-10-15",DJZFR,442447.0,13546030,266976.0,59748523,14752400.234,3904947737,Bureau Zone Franche
"2024-10-16",DIFTZ,7220640.0,9544077.0,10434824.3,1950282555,11968314.548,2731296846,Djibouti International Free Trade 
"2024-10-16",DJAFR,4300710.0,5092404.0,4963.327,1019135366,5856.087,1121171792,Bureau Aéroport Fret
"2024-10-16",DJAKH,30531500,25806456,40826.175,41873000,23499.45,24102000,Bureau Khat
"2024-10-16",DJBAP,52120.0,52120.0,20.0,144000.0,20.0,144000.0,Brigade Aéroport Passager
"2024-10-16",DJEXO,8827800.0,3355430.0,650623.6,448575219,133168.6,233093521,Bureau Exonérations
"2024-10-16",DJFRZ,16712200,17526002,5812812.384,1015391631,6829746.144,1204036719,Bureau Free Zone
"2024-10-16",DJGAR,1030730.0,1030734.0,71596.0,5477536.0,71596.0,5477536.0,Bureau de la Gare
"2024-10-16",DJPRT,18997800,9951786.0,636112.2,127401747,767199.2,89589993,Bureau du Port
"2024-10-16",DJPTR,6692390.0,1000.0,298305.48,45192789,554.04,304382.0,Bureau  Hydrocarbures
"2024-10-16",DJQBR,46082.0,46082.0,2640.0,549800.0,2640.0,549800.0,Bureau Quai Boutre
"2024-10-16",DJREV,4000.0,3000.0,7516.0,19430146,7354.0,17011316,Bureau Révision
"2024-10-16",DJTRS,208000.0,226000.0,11437218.233,4317372953,19381310.122,17105948361,Bureau Transit
"2024-10-16",DJUKB,22000.0,24000.0,1980906.05,683973339,2041411.45,705529762,Bureau UKAB HOLDING 
"2024-10-16",DJZEA,23000.0,21000.0,1159470.46,222873360,1052753.46,208582185,Bureau FZ East Africa Holding
"2024-10-16",DJZFR,38615600,23988257,14625674.546,4055653224,59043.312,217753072,Bureau Zone Franche
"2024-10-17",DIFTZ,3353710.0,2301339.0,13853529.78,3767453026,18445497.78,3613771100,Djibouti International Free Trade 
"2024-10-17",DJAFR,5651100.0,1773738.0,6962.33,126409229,5883.93,15426691,Bureau Aéroport Fret
"2024-10-17",DJAKH,11684300,34235705,9698.325,9947000.0,31267.275,32069000,Bureau Khat
"2024-10-17",DJBAP,186740.0,186740.0,81.0,463000.0,81.0,463000.0,Brigade Aéroport Passager
"2024-10-17",DJEXO,5408480.0,1738484.0,2107394.87,1029785276,1525439.79,944804754,Bureau Exonérations
"2024-10-17",DJFRZ,11055200,14524175,8669980.56,1567341188,7397300.35,1441695113,Bureau Free Zone
"2024-10-17",DJGAR,4525650.0,4525651.0,850032.0,53126995,850032.0,53126995,Bureau de la Gare
"2024-10-17",DJPRT,34578100,35384607,1758697.15,336432905,1602827.15,340420457,Bureau du Port
"2024-10-17",DJPTR,1000.0,0.0,38170.0,5765566.0,0.0,0.0,Bureau  Hydrocarbures
"2024-10-17",DJREV,592395.0,592395.0,1300.0,1665908.0,1300.0,1665908.0,Bureau Révision
"2024-10-17",DJTRS,293000.0,290000.0,18656006.779,18798872989,14676490.955,18902288403,Bureau Transit
"2024-10-17",DJUKB,29000.0,28000.0,3074317.9,1086070361,3056612.5,1085304338,Bureau UKAB HOLDING 
"2024-10-17",DJZEA,3794720.0,299997.0,3036229.83,659776454,5027382.83,871937638,Bureau FZ East Africa Holding
"2024-10-17",DJZFR,1085250.0,1085249.0,336016.0,79864698,336016.0,79864698,Bureau Zone Franche
"2024-10-18",DJAKH,0.0,27924146,0.0,0.0,25524.525,26179000,Bureau Khat
"2024-10-18",DJBAP,38100.0,38100.0,50.0,175000.0,50.0,175000.0,Brigade Aéroport Passager
"2024-10-18",DJTRS,63000.0,68000.0,2530905.98,447919330,4125701.424,386843881,Bureau Transit
"2024-10-18",DJZFR,7000.0,0.0,17039.0,34535430,0.0,0.0,Bureau Zone Franche
"2024-10-19",DIFTZ,687481.0,2483893.0,8544926.4,1293536862,2739966.4,752133129,Djibouti International Free Trade 
"2024-10-19",DJAFR,385243.0,120551.0,2806.23,3239654.0,218.63,684248.0,Bureau Aéroport Fret
"2024-10-19",DJAKH,7453010.0,25211998,6181.5,6340000.0,23179.65,23774000,Bureau Khat
"2024-10-19",DJBAP,28560.0,28560.0,50.0,130000.0,50.0,130000.0,Brigade Aéroport Passager
"2024-10-19",DJFRZ,26000.0,23000.0,1882707.41,630481599,1635578.51,457010750,Bureau Free Zone
"2024-10-19",DJPRT,2677290.0,1837323.0,82840.0,20993005,85103.0,23943722,Bureau du Port
"2024-10-19",DJPTR,3000.0,3000.0,1189.4,557723.0,1189.4,557723.0,Bureau  Hydrocarbures
"2024-10-19",DJTRS,187000.0,293000.0,11900123.492,15243166133,16547204.14,6447565909,Bureau Transit
"2024-10-19",DJUKB,5000.0,4000.0,409514.05,95934387,366714.05,75143987,Bureau UKAB HOLDING 
"2024-10-19",DJZEA,6000.0,5000.0,2610645.0,300038769,611272.0,77964545,Bureau FZ East Africa Holding
"2024-10-19",DJZFR,0.0,1000.0,0.0,0.0,18387.0,3968665.0,Bureau Zone Franche
"2024-10-20",DIFTZ,12204600,10613183,9060198.788,3073501508,8746397.26,2987847601,Djibouti International Free Trade 
"2024-10-20",DJAFR,861528.0,8274090.0,1635.38,6569195.0,15150.18,50602992,Bureau Aéroport Fret
"2024-10-20",DJAKH,37488500,25973837,31205.85,32006000,23781.225,24391000,Bureau Khat
"2024-10-20",DJBAP,212736.0,212736.0,53.0,854000.0,53.0,854000.0,Brigade Aéroport Passager
"2024-10-20",DJCFZ,-5000.0,0.0,0.0,0.0,0.0,0.0,
"2024-10-20",DJCPT,1000.0,0.0,0.0,0.0,0.0,0.0,
"2024-10-20",DJEXO,423775.0,441587.0,860287.735,329504289,964686.955,476088944,Bureau Exonérations
"2024-10-20",DJFRZ,12383000,13032588,7650592.797,1455834287,8973933.807,1530292670,Bureau Free Zone
"2024-10-20",DJGAR,0.0,106000.0,0.0,0.0,40320.0,1000000.0,Bureau de la Gare
"2024-10-20",DJPRT,46682900,70502024,1233001.21,326062930,1585355.56,425734569,Bureau du Port
"2024-10-20",DJPTR,3000.0,-12915173,12307.25,6557636.0,646188.25,96869582,Bureau  Hydrocarbures
"2024-10-20",DJREV,4000.0,659890.0,8187.0,22750050,26991.0,6459718.0,Bureau Révision
"2024-10-20",DJTRS,449000.0,264000.0,22958762.067,9233892733,11681164.748,3524742694,Bureau Transit
"2024-10-20",DJUKB,28000.0,26000.0,2496464.0,773023794,2496464.0,773023794,Bureau UKAB HOLDING 
"2024-10-20",DJZEA,191234.0,191234.0,747549.32,841922662,747549.32,841922662,Bureau FZ East Africa Holding
"2024-10-20",DJZFR,2057740.0,2058741.0,265854.0,68911969,310854.0,79013469,Bureau Zone Franche
"2024-10-21",DIFTZ,12006200,3649701.0,7713023.29,1963007217,7730413.02,2140357803,Djibouti International Free Trade 
"2024-10-21",DJAFR,1826060.0,2345689.0,4546.57,15798818,4940.77,17309195,Bureau Aéroport Fret
"2024-10-21",DJAKH,36593300,25283921,30438.525,31219000,23189.4,23784000,Bureau Khat
"2024-10-21",DJBAP,17960.0,17960.0,15.0,80000.0,15.0,80000.0,Brigade Aéroport Passager
"2024-10-21",DJCPT,1000.0,0.0,0.0,0.0,0.0,0.0,
"2024-10-21",DJEXO,3430140.0,603513.0,767498.05,314684623,1081675.9,2214498462,Bureau Exonérations
"2024-10-21",DJFRZ,12415500,9472476.0,4328220.786,862128806,3264375.786,732117750,Bureau Free Zone
"2024-10-21",DJGAR,5392770.0,5094123.0,1066425.0,65131743,988710.0,61794556,Bureau de la Gare
"2024-10-21",DJPRT,46224500,56683387,1230686.39,273571674,1876638.156,447972546,Bureau du Port
"2024-10-21",DJPTR,81164900,290908181,6959281.93,1031120599,18740595.39,2474742291,Bureau  Hydrocarbures
"2024-10-21",DJREV,659890.0,0.0,26991.0,6459718.0,0.0,0.0,Bureau Révision
"2024-10-21",DJTRS,258000.0,245000.0,10622080.028,10134400314,16470587.561,10607951010,Bureau Transit
"2024-10-21",DJUKB,19000.0,1483190.0,2212491.2,931705516,2233891.2,946050516,Bureau UKAB HOLDING 
"2024-10-21",DJZEA,441897.0,37007897,2375460.24,350983593,2542080.24,394977768,Bureau FZ East Africa Holding
"2024-10-21",DJZFR,7000.0,935617.0,619885.0,143562433,585878.0,137841211,Bureau Zone Franche
"2024-10-22",DIFTZ,4294930.0,35051421,14611965.19,2811924187,14609136.19,2714866065,Djibouti International Free Trade 
"2024-10-22",DJAFR,1450400.0,5920378.0,4738.29,8045135.0,3591.19,19803054,Bureau Aéroport Fret
"2024-10-22",DJAKH,72538800,25352230,71916.975,73761000,23279.1,23876000,Bureau Khat
"2024-10-22",DJBAP,306698.0,306698.0,341.0,1666750.0,341.0,1666750.0,Brigade Aéroport Passager
"2024-10-22",DJCAE,5000.0,0.0,0.0,0.0,0.0,0.0,
"2024-10-22",DJCPT,1000.0,0.0,0.0,0.0,0.0,0.0,
"2024-10-22",DJEXO,2464250.0,8898663.0,393193.65,1055040648,362888.8,1812482008,Bureau Exonérations
"2024-10-22",DJFRZ,6269820.0,16331844,3529044.917,949227056,3307931.917,974346928,Bureau Free Zone
"2024-10-22",DJPRT,70822300,43073052,668676.054,414117485,814121.938,229401479,Bureau du Port
"2024-10-22",DJPTR,178301000,8428706.0,3425878.02,493752369,32631.02,17546777,Bureau  Hydrocarbures
"2024-10-22",DJTRS,200000.0,260000.0,9054637.762,2943078396,23253945.978,4374447079,Bureau Transit
"2024-10-22",DJUKB,5731390.0,25000.0,1707554.0,603020150,1710604.0,632886562,Bureau UKAB HOLDING 
"2024-10-22",DJZEA,39102800,2537776.0,827315.158,283345679,671023.158,239716321,Bureau FZ East Africa Holding
"2024-10-22",DJZFR,0.0,1000.0,0.0,0.0,1370.0,162604.0,Bureau Zone Franche
"2024-10-23",DIFTZ,34448000,5316531.0,6458193.46,1423090753,9507221.66,1683290494,Djibouti International Free Trade 
"2024-10-23",DJAFR,5251780.0,5233124.0,2252.92,1017516664,9869.1,1023688878,Bureau Aéroport Fret
"2024-10-23",DJAKH,13709400,25680202,11379.225,11671000,23599.875,24205000,Bureau Khat
"2024-10-23",DJBAP,105015.0,105015.0,1.0,293000.0,1.0,293000.0,Brigade Aéroport Passager
"2024-10-23",DJEXO,3464920.0,363850.0,322979.86,164727800,318939.55,135608828,Bureau Exonérations
"2024-10-23",DJFRZ,28928600,35526446,6486763.35,857772016,6586262.43,840495175,Bureau Free Zone
"2024-10-23",DJPRT,29720400,29085149,847105.2,245770856,1269297.84,569488847,Bureau du Port
"2024-10-23",DJTRS,212000.0,246000.0,16642304.486,4592637063,28572295.92,6914360395,Bureau Transit
"2024-10-23",DJUKB,20000.0,20000.0,3841955.88,801153576,3841955.88,801153576,Bureau UKAB HOLDING 
"2024-10-23",DJZEA,8560180.0,16801864,1829683.0,254743000,2046645.0,446842728,Bureau FZ East Africa Holding
"2024-10-23",DJZFR,933617.0,7683101.0,302420.078,119135391,317775.078,129346464,Bureau Zone Franche
"2024-10-24",DIFTZ,13443100,964574.0,19209638.14,4757477844,16192454.54,4387731674,Djibouti International Free Trade 
"2024-10-24",DJAFR,5187460.0,1876873.0,6822.842,70802506,6831.962,60303565,Bureau Aéroport Fret
"2024-10-24",DJAKH,11336900,33717740,9410.7,9652000.0,30768.075,31557000,Bureau Khat
"2024-10-24",DJBAP,80895.0,80895.0,21.0,331000.0,21.0,331000.0,Brigade Aéroport Passager
"2024-10-24",DJCTR,5000.0,0.0,0.0,0.0,0.0,0.0,
"2024-10-24",DJEXO,4311700.0,886428.0,125430.1,559129387,178494.197,646883318,Bureau Exonérations
"2024-10-24",DJFRZ,11492100,14003177,5525581.839,1721929929,5402873.759,1705496650,Bureau Free Zone
"2024-10-24",DJGAR,4787230.0,4843227.0,988128.0,57197994,1028448.0,58197994,Bureau de la Gare
"2024-10-24",DJPKV,1000.0,0.0,0.0,0.0,0.0,0.0,Brigade PK2O
"2024-10-24",DJPRT,38690200,17008766,1220001.34,242327115,801409.15,196672690,Bureau du Port
"2024-10-24",DJPTR,39801600,-13665003,8411860.0,969614922,701920.56,101210893,Bureau  Hydrocarbures
"2024-10-24",DJREV,116631.0,116631.0,2105.0,160593000,2105.0,160593000,Bureau Révision
"2024-10-24",DJTRS,313000.0,449000.0,28499718.861,6912897776,47464186.746,15502452678,Bureau Transit
"2024-10-24",DJUKB,37000.0,37000.0,2061309.79,973165763,2061309.79,973165763,Bureau UKAB HOLDING 
"2024-10-24",DJZEA,8667770.0,423088.0,6540982.379,2284544319,6306592.379,2091495930,Bureau FZ East Africa Holding
"2024-10-24",DJZFR,1621520.0,1208393.0,641232.0,179710728,640182.0,177766735,Bureau Zone Franche
"2024-10-25",DJAKH,0.0,27964998,0.0,0.0,25592.775,26249000,Bureau Khat
"2024-10-25",DJBAP,85800.0,85800.0,100.0,400000.0,100.0,400000.0,Brigade Aéroport Passager
"2024-10-25",DJTRS,63000.0,72000.0,2587781.49,487610822,3224329.141,1453263089,Bureau Transit
"2024-10-26",DIFTZ,7000.0,7000.0,920904.097,261697367,920904.097,261697367,Djibouti International Free Trade 
"2024-10-26",DJAFR,6036970.0,136111.0,13274.73,25298470,316.73,494223.0,Bureau Aéroport Fret
"2024-10-26",DJAKH,6725040.0,24448786,5576.025,5719000.0,22349.925,22923000,Bureau Khat
"2024-10-26",DJBAP,44075.0,44075.0,7.0,95000.0,7.0,95000.0,Brigade Aéroport Passager
"2024-10-26",DJCFZ,-5000.0,0.0,0.0,0.0,0.0,0.0,
"2024-10-26",DJFRZ,8484280.0,613470.0,1119057.71,243083575,1325920.71,283002957,Bureau Free Zone
"2024-10-26",DJPRT,1596710.0,0.0,46484.0,8265957.0,0.0,0.0,Bureau du Port
"2024-10-26",DJTRS,246000.0,188000.0,20593938.478,5449049090,15634175.08,4058212863,Bureau Transit
"2024-10-26",DJUKB,2000.0,2000.0,275964.0,37040748,275964.0,37040748,Bureau UKAB HOLDING 
"2024-10-26",DJZEA,10000.0,13000.0,501757.0,93258684,806237.0,113727171,Bureau FZ East Africa Holding
"2024-10-26",DJZFR,2000.0,271153.0,243387.0,54587415,225767.0,51888346,Bureau Zone Franche
"2024-10-27",DIFTZ,1950660.0,4273636.0,9612087.79,1614794177,9552982.79,1609227430,Djibouti International Free Trade 
"2024-10-27",DJAFR,737034.0,815481.0,2536.35,9012863.0,2519.61,9240778.0,Bureau Aéroport Fret
"2024-10-27",DJAKH,115828000,25657219,126313.2,129552000,23563.8,24168000,Bureau Khat
"2024-10-27",DJBAP,110229.0,308389.0,90.0,862950.0,215.0,1792950.0,Brigade Aéroport Passager
"2024-10-27",DJEXO,67950.0,20908106,693989.98,598300657,799776.59,942104300,Bureau Exonérations
"2024-10-27",DJFRZ,21859500,8300630.0,21354893.753,2625007892,21022572.943,2564207588,Bureau Free Zone
"2024-10-27",DJGAR,445002.0,445002.0,77694.0,4837658.0,77694.0,4837658.0,Bureau de la Gare
"2024-10-27",DJPRT,21053500,37626666,1609906.53,265563733,1764321.76,304507496,Bureau du Port
"2024-10-27",DJREV,0.0,480585.0,0.0,0.0,116.0,1350948.0,Bureau Révision
"2024-10-27",DJTRS,274000.0,300000.0,52158087.563,6211971744,21439929.581,5747010365,Bureau Transit
"2024-10-27",DJUKB,4842800.0,4845803.0,2179194.0,395444370,2341769.55,397402370,Bureau UKAB HOLDING 
"2024-10-27",DJZEA,25000.0,22000.0,4157640.9,761136429,4103660.9,755352942,Bureau FZ East Africa Holding
"2024-10-27",DJZFR,278153.0,8000.0,609167.0,138428386,608400.0,137158790,Bureau Zone Franche
"2024-10-28",DIFTZ,8583840.0,4402459.0,14224093.25,2336530748,14161167.94,2307277793,Djibouti International Free Trade 
"2024-10-28",DJAFR,1167260.0,1380521.0,818.81,11940427,1214.15,14112445,Bureau Aéroport Fret
"2024-10-28",DJAKH,31191800,25345850,25917.45,26582000,23216.7,23812000,Bureau Khat
"2024-10-28",DJBAP,336005.0,137845.0,245.0,1475000.0,120.0,545000.0,Brigade Aéroport Passager
"2024-10-28",DJEXO,1159480.0,434926.0,116455.1,418261462,87502.029,418370422,Bureau Exonérations
"2024-10-28",DJFRZ,8658620.0,18861805,2722572.436,965706424,3787314.256,1125493672,Bureau Free Zone
"2024-10-28",DJGAR,5849560.0,6058814.0,1135332.0,70958243,1175967.0,73497930,Bureau de la Gare
"2024-10-28",DJPRT,34248300,30062983,807337.62,177962630,1199387.24,262670401,Bureau du Port
"2024-10-28",DJQBR,178982.0,178982.0,583140.0,22067000,583140.0,22067000,Bureau Quai Boutre
"2024-10-28",DJREV,2330150.0,2330154.0,4336.0,6561000.0,4336.0,6561000.0,Bureau Révision
"2024-10-28",DJTRS,372000.0,236000.0,18970656.495,13873857133,44980329.617,5306960775,Bureau Transit
"2024-10-28",DJUKB,29000.0,28000.0,1981709.72,541740519,1977156.17,676214171,Bureau UKAB HOLDING 
"2024-10-28",DJZEA,99613.0,147772.0,1907189.0,608650219,1916547.0,630206755,Bureau FZ East Africa Holding
"2024-10-28",DJZFR,2140630.0,2140633.0,988237.0,203774023,988237.0,203774023,Bureau Zone Franche
"2024-10-29",DIFTZ,5316590.0,4891158.0,12526946.6,2878880843,12759350.45,2919360161,Djibouti International Free Trade 
"2024-10-29",DJAFR,3903660.0,4564247.0,8335.183,23139023,8197.483,25182012,Bureau Aéroport Fret
"2024-10-29",DJAKH,36644500,25788038,30510.675,31293000,23680.8,24288000,Bureau Khat
"2024-10-29",DJEXO,959614.0,12761117,107309.4,113441827,150804.69,233214882,Bureau Exonérations
"2024-10-29",DJFRZ,32138600,27519849,6019879.55,1140478731,5118286.74,1053898743,Bureau Free Zone
"2024-10-29",DJGAR,584152.0,409799.0,152865.0,6514062.0,118845.0,4387812.0,Bureau de la Gare
"2024-10-29",DJPRT,10803800,24124454,547072.55,1267159209,648872.13,1298052865,Bureau du Port
"2024-10-29",DJPTR,0.0,22000.0,0.0,0.0,22712673,3061936495,Bureau  Hydrocarbures
"2024-10-29",DJREV,1000.0,1000.0,20.0,3590260.0,20.0,3590260.0,Bureau Révision
"2024-10-29",DJTRS,210000.0,312000.0,25804010.601,4442162198,34224468.87,6758475803,Bureau Transit
"2024-10-29",DJUKB,26000.0,24000.0,3429723.55,963394059,3271701.55,826962407,Bureau UKAB HOLDING 
"2024-10-29",DJZEA,1143330.0,1103173.0,2276872.14,519167259,2427574.14,523335038,Bureau FZ East Africa Holding
"2024-10-29",DJZFR,7268980.0,3000.0,394298.0,93793108,369000.0,81145750,Bureau Zone Franche
"2024-10-30",DIFTZ,1279510.0,7480012.0,7859015.85,1281507439,7686258.33,1288208671,Djibouti International Free Trade 
"2024-10-30",DJAFR,1285310.0,1280660.0,2139.382,7490200.0,2088.482,8064829.0,Bureau Aéroport Fret
"2024-10-30",DJAKH,18538300,16611930,15368.925,15763000,14258.4,14624000,Bureau Khat
"2024-10-30",DJCFZ,-5000.0,0.0,0.0,0.0,0.0,0.0,
"2024-10-30",DJCTR,5000.0,0.0,0.0,0.0,0.0,0.0,
"2024-10-30",DJEXO,608998.0,305390.0,185860.757,458251119,151911.56,259564875,Bureau Exonérations
"2024-10-30",DJFRZ,14947200,14227047,3190530.329,769363349,3817285.429,856577949,Bureau Free Zone
"2024-10-30",DJGAR,167401.0,132500.0,57015.0,1663437.0,50400.0,1250000.0,Bureau de la Gare
"2024-10-30",DJPRT,36051300,41330549,1078753.584,133016534,1225885.584,166735586,Bureau du Port
"2024-10-30",DJPTR,88989800,416375514,61358696.01,1367270630,89448027.01,5091611224,Bureau  Hydrocarbures
"2024-10-30",DJREV,2000.0,2000.0,286.0,2013454.0,286.0,2013454.0,Bureau Révision
"2024-10-30",DJTRS,278000.0,272000.0,41061172.698,6223447522,68064835.471,7642839942,Bureau Transit
"2024-10-30",DJUKB,2944170.0,2945170.0,1302016.6,421056054,1302016.6,421056054,Bureau UKAB HOLDING 
"2024-10-30",DJZEA,34000.0,2142261.0,2690207.12,486537140,2281538.62,452089127,Bureau FZ East Africa Holding
"2024-10-30",DJZFR,593013.0,593013.0,170520.0,45379952,170520.0,45379952,Bureau Zone Franche
"2024-10-31",DIFTZ,3935450.0,3283826.0,18471072.65,5746773248,18431213.29,5756661723,Djibouti International Free Trade 
"2024-10-31",DJAFR,2174100.0,4230158.0,8333.13,1653536213,10273.73,1659133503,Bureau Aéroport Fret
"2024-10-31",DJAKH,67188300,32589784,66756.3,68468000,29438.175,30193000,Bureau Khat
"2024-10-31",DJBAP,13300.0,13300.0,20.0,150000.0,20.0,150000.0,Brigade Aéroport Passager
"2024-10-31",DJEXO,32598200,20481185,536695.8,1054302274,455468.549,882000718,Bureau Exonérations
"2024-10-31",DJFRZ,17218200,7119644.0,8837924.58,1554752742,8655064.48,1459792609,Bureau Free Zone
"2024-10-31",DJGAR,4322340.0,4322342.0,848717.0,52284345,848717.0,52284345,Bureau de la Gare
"2024-10-31",DJPRT,19821500,19787011,718182.55,216539702,5995476.55,252473329,Bureau du Port
"2024-10-31",DJPST,260000.0,260000.0,65000.0,804350.0,65000.0,804350.0,Bureau  Poste
"2024-10-31",DJPTR,114959.0,12000.0,71618161.46,9549716248,20815951,2763311687,Bureau  Hydrocarbures
"2024-10-31",DJQBR,1347840.0,1347840.0,16750.0,5204700.0,16750.0,5204700.0,Bureau Quai Boutre
"2024-10-31",DJREV,2739780.0,2740781.0,57680.0,26841039,70270.0,58641639,Bureau Révision
"2024-10-31",DJTRS,872000.0,336000.0,20151047.21,6884919081,20621012.037,35784515241,Bureau Transit
"2024-10-31",DJUKB,392832.0,393832.0,1816544.9,740964427,1831284.9,741320427,Bureau UKAB HOLDING 
"2024-10-31",DJZEA,10652800,3973500.0,2287271.327,641756119,2286503.327,625092006,Bureau FZ East Africa Holding
"2024-10-31",DJZFR,640179.0,639179.0,14966967.287,4225906168,14965597.287,4225743564,Bureau Zone Franche
"2024-11-01",DJAKH,0.0,26311475,0.0,0.0,24038.625,24655000,Bureau Khat
"2024-11-01",DJBAP,139595.0,139595.0,71.5,417000.0,71.5,417000.0,Brigade Aéroport Passager
"2024-11-01",DJTRS,45000.0,27000.0,6467450.25,897306109,5114384.4,519404208,Bureau Transit
"2024-11-02",DIFTZ,2963380.0,39000.0,8181979.0,4638550612,8141132.3,4590213269,Djibouti International Free Trade 
"2024-11-02",DJAFR,181014.0,66499.0,1998.68,1228033.0,188.68,262432.0,Bureau Aéroport Fret
"2024-11-02",DJAKH,5608560.0,35344614,4646.85,4766000.0,33597.525,34459000,Bureau Khat
"2024-11-02",DJBAP,158070.0,158070.0,92.0,910000.0,92.0,910000.0,Brigade Aéroport Passager
"2024-11-02",DJFRZ,2053190.0,4270261.0,3090783.143,490625125,3562407.143,581623442,Bureau Free Zone
"2024-11-02",DJPRT,6338690.0,7424447.0,755779.64,415996414,544457.09,397387341,Bureau du Port
"2024-11-02",DJREV,480585.0,0.0,116.0,1350948.0,0.0,0.0,Bureau Révision
"2024-11-02",DJTRS,121000.0,159000.0,23246519.378,3412721754,8024239.464,3632351566,Bureau Transit
