"Date","CodeOffice","TotalAmountPaid","TotalAmountAssessed","TotalPaidWeight","TotalPaidValue","TotalAssessedWeight","TotalAssessedValue","OfficeName"
"2024-12-03",DJTRS,139000.0,242000.0,60122832.373,8269198100,13307039.14,26526336722,Bureau Transit
"2024-12-03",DJUKB,17000.0,17000.0,1743388.85,855446877,1743388.85,855446877,Bureau UKAB HOLDING 
"2024-12-03",DJZEA,2416810.0,18000.0,2576397.545,464182917,2571470.545,429844699,Bureau FZ East Africa Holding
"2024-12-03",DJZFR,2691920.0,954398.0,1356996.0,326137976,1276567.0,309991662,Bureau Zone Franche
"2024-12-04",DIFTZ,5705830.0,3230284.0,13284603.668,2243146516,12878578.668,2232287907,Djibouti International Free Trade 
"2024-12-04",DJAFR,1486540.0,1553350.0,2706.86,91543485,2570.86,91699775,Bureau Aéroport Fret
"2024-12-04",DJAKH,15859000,27647020,13176.15,13514000,25564.5,26220000,Bureau Khat
"2024-12-04",DJBAP,112760.0,112760.0,20.25,312000.0,20.25,312000.0,Brigade Aéroport Passager
"2024-12-04",DJCDF,-5000.0,0.0,0.0,0.0,0.0,0.0,
"2024-12-04",DJCQB,1000.0,0.0,0.0,0.0,0.0,0.0,
"2024-12-04",DJEXO,311930.0,2056737.0,474614.487,514902423,156147.487,496159391,Bureau Exonérations
"2024-12-04",DJFRZ,958528.0,960528.0,4530405.706,607322876,5208681.906,801355737,Bureau Free Zone
"2024-12-04",DJPRT,22396400,18159522,822701.12,196119075,925422.47,185172311,Bureau du Port
"2024-12-04",DJPTR,43141100,43141076,20855873,2958627297,20855873,2958627297,Bureau  Hydrocarbures
"2024-12-04",DJREV,1000.0,282852.0,23.0,1628448.0,93.0,2419583.0,Bureau Révision
"2024-12-04",DJTRS,235000.0,189000.0,11640707.474,5755286455,12800700.75,7082281856,Bureau Transit
"2024-12-04",DJUKB,16000.0,16000.0,1053037.0,391213375,1053037.0,391213375,Bureau UKAB HOLDING 
"2024-12-04",DJZEA,18000.0,19000.0,1776040.39,386173492,1775859.59,387691999,Bureau FZ East Africa Holding
"2024-12-04",DJZFR,3000.0,2000.0,339120.0,79845640,299520.0,71504560,Bureau Zone Franche
"2024-12-05",DIFTZ,4312720.0,3954927.0,9315349.61,4036432570,10254226.11,4230557799,Djibouti International Free Trade 
"2024-12-05",DJAFR,704145.0,3918794.0,3887.14,4480226.0,6760.68,33035150,Bureau Aéroport Fret
"2024-12-05",DJAKH,10457400,36141922,8659.95,8882000.0,33177.3,34028000,Bureau Khat
"2024-12-05",DJBAP,15175.0,15175.0,2.0,7000.0,2.0,7000.0,Brigade Aéroport Passager
"2024-12-05",DJCFZ,-5000.0,0.0,0.0,0.0,0.0,0.0,
"2024-12-05",DJCPT,1000.0,0.0,0.0,0.0,0.0,0.0,
"2024-12-05",DJEXO,1380480.0,1573118.0,1188955.44,1004301545,926696.296,778547675,Bureau Exonérations
"2024-12-05",DJFRZ,6257270.0,5060819.0,4941965.78,1101961719,4670991.4,1017825864,Bureau Free Zone
"2024-12-05",DJGAR,4379190.0,4379187.0,854509.0,53026843,854509.0,53026843,Bureau de la Gare
"2024-12-05",DJPRT,29764800,45700536,1827835.429,273817284,1907228.889,351049158,Bureau du Port
"2024-12-05",DJPTR,1000.0,1000.0,6930.0,4468235.0,6930.0,4468235.0,Bureau  Hydrocarbures
"2024-12-05",DJREV,98337.0,98337.0,33624.0,6118575.0,33624.0,6118575.0,Bureau Révision
"2024-12-05",DJTRS,207000.0,174000.0,13525173.56,29013028103,50276617.258,8583065026,Bureau Transit
"2024-12-05",DJUKB,20000.0,20000.0,2768642.0,620620824,2768642.0,620620824,Bureau UKAB HOLDING 
"2024-12-05",DJZEA,91698.0,88698.0,1741435.04,405307128,1641545.84,382595121,Bureau FZ East Africa Holding
"2024-12-05",DJZFR,975746.0,29348.0,980467.0,231455972,972000.0,219926700,Bureau Zone Franche
"2024-12-06",DJAKH,0.0,29624756,0.0,0.0,27227.85,27926000,Bureau Khat
"2024-12-06",DJBAP,28136.0,28136.0,40.0,128000.0,40.0,128000.0,Brigade Aéroport Passager
"2024-12-06",DJTRS,1000.0,30000.0,27120.38,50259440,1679643.3,10292343446,Bureau Transit
"2024-12-07",DIFTZ,107160.0,108160.0,3812844.07,667702849,3855092.07,673070157,Djibouti International Free Trade 
"2024-12-07",DJAFR,883306.0,840636.0,1749.94,7751199.0,548.4,7431140.0,Bureau Aéroport Fret
"2024-12-07",DJAKH,4494390.0,26283099,3719.625,3815000.0,24202.425,24823000,Bureau Khat
"2024-12-07",DJBAP,319360.0,319360.0,250.0,1030000.0,250.0,1030000.0,Brigade Aéroport Passager
"2024-12-07",DJFRZ,61320.0,61320.0,1579264.709,358254605,1579264.709,358254605,Bureau Free Zone
"2024-12-07",DJPRT,15864800,17275973,283784.2,59379084,316760.2,77611618,Bureau du Port
"2024-12-07",DJTRS,101000.0,105000.0,6732470.34,2874667809,7500159.49,3605899475,Bureau Transit
"2024-12-07",DJUKB,18000.0,19000.0,3500131.82,1156137184,3506251.82,1165927184,Bureau UKAB HOLDING 
"2024-12-07",DJZEA,5000.0,5000.0,483657.7,134318547,483657.7,134318547,Bureau FZ East Africa Holding
"2024-12-07",DJZFR,1000.0,0.0,3240.0,857960.0,0.0,0.0,Bureau Zone Franche
"2024-12-08",DIFTZ,64000.0,61000.0,17607762.02,5519764792,17031891.12,5405011725,Djibouti International Free Trade 
"2024-12-08",DJAFR,3291930.0,2928509.0,4412.13,35326724,1905.26,12102552,Bureau Aéroport Fret
"2024-12-08",DJAKH,30108700,28488979,25032.15,25674000,26391.3,27068000,Bureau Khat
"2024-12-08",DJBAP,176127.0,176127.0,80.0,490500.0,80.0,490500.0,Brigade Aéroport Passager
"2024-12-08",DJEXO,1697460.0,457723.0,1046186.058,359803516,1803901.183,565410938,Bureau Exonérations
"2024-12-08",DJFRZ,8908720.0,3897905.0,8048304.388,3053184973,7964966.568,3074596991,Bureau Free Zone
"2024-12-08",DJGAR,374156.0,374156.0,66253.0,3599572.0,66253.0,3599572.0,Bureau de la Gare
"2024-12-08",DJPRT,46232100,48695587,976264.82,290231768,970571.82,270904291,Bureau du Port
"2024-12-08",DJREV,238807.0,156011.0,3109.6,1483830.0,3100.0,1253415.0,Bureau Révision
"2024-12-08",DJTRS,174000.0,139000.0,45134739.308,16649821550,30006868.255,6301702407,Bureau Transit
"2024-12-08",DJUKB,19000.0,19000.0,6910155.6,955685612,6914235.6,950167612,Bureau UKAB HOLDING 
"2024-12-08",DJZEA,16000.0,15000.0,1029041.068,372447705,1942817.068,491770245,Bureau FZ East Africa Holding
"2024-12-08",DJZFR,2000.0,2000.0,15421597,3561937897,15421597,3561937897,Bureau Zone Franche
"2024-12-09",DIFTZ,57000.0,59000.0,13154061.056,2108590269,13152642.156,2152644927,Djibouti International Free Trade 
"2024-12-09",DJAFR,4271060.0,3279891.0,6576.12,14544418,6933.195,12474927,Bureau Aéroport Fret
"2024-12-09",DJAKH,25326800,27271625,21042.45,21582000,25194.975,25841000,Bureau Khat
"2024-12-09",DJBAP,51032.0,51032.0,236.0,236000.0,236.0,236000.0,Brigade Aéroport Passager
"2024-12-09",DJEXO,447550.0,752569.0,967964.115,520157278,252803.356,377975400,Bureau Exonérations
"2024-12-09",DJFRZ,39000.0,270913.0,4754561.643,815431080,4882530.463,875296796,Bureau Free Zone
"2024-12-09",DJGAR,6509520.0,6509522.0,1352277.0,77677307,1352277.0,77677307,Bureau de la Gare
"2024-12-09",DJPRT,47278900,43916735,1951102.465,179832602,2007425.175,214981977,Bureau du Port
"2024-12-09",DJPTR,2000.0,3000.0,54470.04,23868501,77835.465,39560316,Bureau  Hydrocarbures
"2024-12-09",DJTRS,172000.0,182000.0,14906352.07,6979959174,13495978.951,28340725673,Bureau Transit
"2024-12-09",DJUKB,25000.0,22000.0,2680272.2,549560034,2670072.2,545288034,Bureau UKAB HOLDING 
"2024-12-09",DJZEA,21000.0,22000.0,2183961.4,397515456,1475742.4,329022327,Bureau FZ East Africa Holding
"2024-12-09",DJZFR,6510060.0,7106567.0,3187480.6,746992693,3193934.6,751906100,Bureau Zone Franche
"2024-12-10",DIFTZ,59000.0,57000.0,13046695.76,2090809643,12725795.76,2320910496,Djibouti International Free Trade 
"2024-12-10",DJAFR,970213.0,3911223.0,4573.195,14382472,10979.72,27156242,Bureau Aéroport Fret
"2024-12-10",DJAKH,26587900,28620947,22147.125,22715000,26399.1,27076000,Bureau Khat
"2024-12-10",DJBAP,61930.0,61930.0,22.0,166000.0,22.0,166000.0,Brigade Aéroport Passager
"2024-12-10",DJCPT,6000.0,0.0,0.0,0.0,0.0,0.0,
"2024-12-10",DJEXO,1280220.0,42881558,1620154.191,298633454,1819804.061,658523223,Bureau Exonérations
"2024-12-10",DJFRZ,1804460.0,56000.0,7366109.017,1242613684,6762396.017,1100579637,Bureau Free Zone
"2024-12-10",DJPRT,57743000,77553068,3075666.15,546228874,3150554.37,555691976,Bureau du Port
"2024-12-10",DJPTR,72495900,186868494,5616890.905,805660000,7178532.05,1025368469,Bureau  Hydrocarbures
"2024-12-10",DJREV,281852.0,356651.0,70.0,791135.0,1000.0,3486784.0,Bureau Révision
"2024-12-10",DJTRS,128000.0,134000.0,8465499.605,3471598095,16589964.76,5542707470,Bureau Transit
"2024-12-10",DJUKB,17000.0,18000.0,1279375.66,363163873,1279375.66,363163873,Bureau UKAB HOLDING 
"2024-12-10",DJZEA,41000.0,37000.0,3719588.025,450773759,3514031.025,399944348,Bureau FZ East Africa Holding
"2024-12-10",DJZFR,603504.0,7000.0,1229887.0,307231063,1223433.0,302317656,Bureau Zone Franche
"2024-12-11",DIFTZ,48000.0,47000.0,6024712.544,1878067197,6225851.444,1645154991,Djibouti International Free Trade 
"2024-12-11",DJAFR,1194920.0,1958857.0,2255.92,5191349.0,2093.02,7242364.0,Bureau Aéroport Fret
"2024-12-11",DJAKH,18155800,28879140,15098.85,15486000,26761.8,27448000,Bureau Khat
"2024-12-11",DJBAP,48215.0,48215.0,12.0,133000.0,12.0,133000.0,Brigade Aéroport Passager
"2024-12-11",DJEXO,526997.0,42186886,507635.095,359768423,367576.497,327250096,Bureau Exonérations
"2024-12-11",DJFRZ,4162570.0,6904324.0,2768941.578,631750513,2786416.518,642709527,Bureau Free Zone
"2024-12-11",DJGAR,185500.0,336867.0,70560.0,1750000.0,99900.0,3583750.0,Bureau de la Gare
"2024-12-11",DJPRT,43409600,65382385,795200.71,220061065,1367433.11,374583202,Bureau du Port
"2024-12-11",DJPTR,114375000,1000.0,1631006.57,240542164,46000.0,5141880.0,Bureau  Hydrocarbures
"2024-12-11",DJREV,357651.0,1000.0,6968.0,5956011.0,5968.0,2469227.0,Bureau Révision
"2024-12-11",DJTRS,154000.0,198000.0,30762382.701,5280248249,8862602.377,4026072855,Bureau Transit
"2024-12-11",DJUKB,8000.0,8000.0,1610200.0,8818503919,1610200.0,8818503919,Bureau UKAB HOLDING 
"2024-12-11",DJZEA,6000.0,5000.0,1009858.0,127379367,986733.0,124277677,Bureau FZ East Africa Holding
"2024-12-11",DJZFR,2000.0,2000.0,922717.6,223606345,922717.6,223606345,Bureau Zone Franche
"2024-12-12",DIFTZ,4815660.0,70000.0,9703038.954,2038897752,10281001.904,2089875473,Djibouti International Free Trade 
"2024-12-12",DJAFR,1752250.0,11499795,4595.83,96510586,9731.07,123726851,Bureau Aéroport Fret
"2024-12-12",DJAKH,68323900,36317362,68400.15,70154000,33300.15,34154000,Bureau Khat
"2024-12-12",DJBAP,88072.0,280217.0,80.0,406000.0,100.0,944440.0,Brigade Aéroport Passager
"2024-12-12",DJCFZ,-10000.0,0.0,0.0,0.0,0.0,0.0,
"2024-12-12",DJEXO,6120300.0,8190748.0,1367843.9,253074564,1372885.86,303272020,Bureau Exonérations
"2024-12-12",DJFRZ,70000.0,73000.0,6630021.092,2763824946,6886904.092,2829560642,Bureau Free Zone
"2024-12-12",DJGAR,4905560.0,4909531.0,980982.0,59031374,981756.0,59079749,Bureau de la Gare
"2024-12-12",DJPRT,93744900,103873813,2858643.41,757911151,2824589.47,681504160,Bureau du Port
"2024-12-12",DJQBR,3819570.0,3819574.0,105000.0,10756551,105000.0,10756551,Bureau Quai Boutre
"2024-12-12",DJREV,1019390.0,1019390.0,21864.7,30190000,21864.7,30190000,Bureau Révision
"2024-12-12",DJTRS,252000.0,166000.0,25628346.95,32203269332,11935293.596,6432880100,Bureau Transit
"2024-12-12",DJUKB,31000.0,32000.0,4039703.76,759549741,4113395.76,770792795,Bureau UKAB HOLDING 
"2024-12-12",DJZEA,486275.0,485275.0,3147818.845,538651230,3012386.845,522691884,Bureau FZ East Africa Holding
"2024-12-12",DJZFR,5000.0,146229.0,262214.97,100862610,259554.97,100670831,Bureau Zone Franche
"2024-12-13",DJAKH,0.0,29220561,0.0,0.0,26940.225,27631000,Bureau Khat
"2024-12-13",DJBAP,51410.0,51410.0,0.25,142000.0,0.25,142000.0,Brigade Aéroport Passager
"2024-12-13",DJTRS,17000.0,36000.0,985776.38,344610507,57752421.25,20532922036,Bureau Transit
"2024-12-14",DIFTZ,20000.0,17000.0,3063355.35,803628452,2640794.4,771708902,Djibouti International Free Trade 
"2024-12-14",DJAFR,397701.0,303141.0,2070.3,2084421.0,364.3,1283504.0,Bureau Aéroport Fret
"2024-12-14",DJAKH,3721690.0,27554428,3080.025,3159000.0,25452.375,26105000,Bureau Khat
"2024-12-14",DJBAP,84290.0,84290.0,16.0,260000.0,16.0,260000.0,Brigade Aéroport Passager
"2024-12-14",DJFRZ,2767750.0,23000.0,1756919.18,444142874,1604788.24,395907783,Bureau Free Zone
"2024-12-14",DJPRT,11529900,9405284.0,169689.67,55190782,113657.0,37376369,Bureau du Port
"2024-12-14",DJTRS,56000.0,227000.0,4791059.26,1477976532,14343405.95,15920415391,Bureau Transit
"2024-12-14",DJUKB,14000.0,15000.0,1191078.0,295264734,1191078.0,295264734,Bureau UKAB HOLDING 
"2024-12-14",DJZEA,4000.0,4000.0,738068.0,94107187,738068.0,94107187,Bureau FZ East Africa Holding
"2024-12-14",DJZFR,2000.0,2000.0,415368.0,103005519,494928.0,120570559,Bureau Zone Franche
"2024-12-15",DIFTZ,75000.0,76000.0,10908365.14,2223373389,10971885.76,2193517353,Djibouti International Free Trade 
"2024-12-15",DJAFR,11380800,2334357.0,23531.92,55452145,1832.309,17378680,Bureau Aéroport Fret
"2024-12-15",DJAKH,32963600,26898034,27394.575,28097000,24858.6,25496000,Bureau Khat
"2024-12-15",DJBAP,170140.0,170140.0,52.0,468000.0,52.0,468000.0,Brigade Aéroport Passager
"2024-12-15",DJCFZ,-10000.0,0.0,0.0,0.0,0.0,0.0,
"2024-12-15",DJCPT,1000.0,0.0,0.0,0.0,0.0,0.0,
"2024-12-15",DJEXO,5194220.0,785897.0,680966.12,271720057,1024886.265,685745265,Bureau Exonérations
"2024-12-15",DJFRZ,63000.0,62000.0,2643990.837,900513440,2707432.837,857717160,Bureau Free Zone
"2024-12-15",DJGAR,90900.0,90900.0,27360.0,950000.0,27360.0,950000.0,Bureau de la Gare
"2024-12-15",DJPRT,66708500,74149568,1399393.348,286264619,1340194.208,404304947,Bureau du Port
"2024-12-15",DJPTR,35118500,35118458,1211191.7,176671548,1211191.7,176671548,Bureau  Hydrocarbures
"2024-12-15",DJQBR,1178800.0,1178800.0,8200.0,2709500.0,8200.0,2709500.0,Bureau Quai Boutre
"2024-12-15",DJREV,3663320.0,1964322.0,8691.0,9761315.0,69167.06,10896208,Bureau Révision
"2024-12-15",DJTRS,174000.0,214000.0,10484784.79,18338108649,13195675.439,5269012964,Bureau Transit
"2024-12-15",DJUKB,25000.0,24000.0,1647632.25,925404279,1573940.25,914161225,Bureau UKAB HOLDING 
"2024-12-15",DJZEA,36000.0,37000.0,6492260.0,1607517073,6575135.0,1621428635,Bureau FZ East Africa Holding
"2024-12-15",DJZFR,145229.0,2000.0,120266.554,69916733,36886.554,50827552,Bureau Zone Franche
"2024-12-16",DIFTZ,63000.0,59000.0,8032895.94,1453624145,8443353.94,1474797090,Djibouti International Free Trade 
"2024-12-16",DJAFR,4207960.0,7604543.0,14658.259,22637200,11324.23,33903810,Bureau Aéroport Fret
"2024-12-16",DJAKH,38779800,26178032,32282.25,33110000,24099.075,24717000,Bureau Khat
"2024-12-16",DJBAP,1000.0,1000.0,1.0,3026157.0,1.0,3026157.0,Brigade Aéroport Passager
"2024-12-16",DJEXO,188959.0,33182.0,544106.08,330538564,524470.77,324188201,Bureau Exonérations
"2024-12-16",DJFRZ,1457270.0,40000.0,4394175.59,1165365128,4109720.15,1119045621,Bureau Free Zone
"2024-12-16",DJGAR,6058160.0,5902823.0,1173888.0,73367998,1143774.0,71485873,Bureau de la Gare
"2024-12-16",DJPRT,70550200,57789304,921408.68,310035779,1193029.07,347666309,Bureau du Port
"2024-12-16",DJPTR,1000.0,8388303.0,4000000.0,565979217,38618361,1156110462,Bureau  Hydrocarbures
"2024-12-16",DJREV,1000.0,1000.0,60476.06,1134893.0,14000.0,783200.0,Bureau Révision
"2024-12-16",DJTRS,289000.0,312000.0,74897562.843,26014309084,18526617.728,33694087741,Bureau Transit
"2024-12-16",DJUKB,19000.0,19000.0,1889642.23,956612180,1889642.23,956612180,Bureau UKAB HOLDING 
"2024-12-16",DJZEA,28000.0,28000.0,2371601.971,471317038,2371601.971,471317038,Bureau FZ East Africa Holding
"2024-12-16",DJZFR,3000.0,6000.0,807300.0,197741980,1138680.0,278280928,Bureau Zone Franche
"2024-12-17",DIFTZ,1225000.0,1219998.0,18292602.96,2664590429,18545440.96,2704279184,Djibouti International Free Trade 
"2024-12-17",DJAFR,1588300.0,3139876.0,5349.78,10921851,7676.24,26783447,Bureau Aéroport Fret
"2024-12-17",DJAKH,93742100,26241886,90909.0,93240000,24153.675,24773000,Bureau Khat
"2024-12-17",DJBAP,742797.0,550652.0,112.0,2103690.0,92.0,1565250.0,Brigade Aéroport Passager
"2024-12-17",DJCFZ,-10000.0,0.0,0.0,0.0,0.0,0.0,
"2024-12-17",DJEXO,3729740.0,3484168.0,361529.36,176656776,210421.01,169153673,Bureau Exonérations
"2024-12-17",DJFRZ,682458.0,1935535.0,5888321.617,2557486449,5829827.057,2543395004,Bureau Free Zone
"2024-12-17",DJPRT,49266900,60793338,1460452.11,209498597,1275932.05,181957447,Bureau du Port
"2024-12-17",DJPTR,4843330.0,4843330.0,55404.965,14560513,55404.965,14560513,Bureau  Hydrocarbures
"2024-12-17",DJREV,2000.0,247007.0,28840.0,16033200,17420.3,29331720,Bureau Révision
"2024-12-17",DJTRS,266000.0,227000.0,14928093.153,7491517181,14177367.122,5212417067,Bureau Transit
"2024-12-17",DJUKB,19000.0,18000.0,647544.182,164563276,647544.182,164563276,Bureau UKAB HOLDING 
"2024-12-17",DJZEA,16000.0,15000.0,3035088.7,512739434,2952213.7,498827872,Bureau FZ East Africa Holding
"2024-12-17",DJZFR,6000.0,7000.0,1220781.02,315869766,1273341.02,334615658,Bureau Zone Franche
"2024-12-18",DIFTZ,86000.0,84000.0,26036180.92,2611302880,25831211.92,2561426591,Djibouti International Free Trade 
"2024-12-18",DJAFR,3091750.0,2173290.0,893.114,1924385131,8633.434,2046283162,Bureau Aéroport Fret
"2024-12-18",DJAKH,14829500,25699385,12324.0,12640000,23538.45,24142000,Bureau Khat
"2024-12-18",DJCPT,1000.0,0.0,0.0,0.0,0.0,0.0,
"2024-12-18",DJEXO,870286.0,1510525.0,746350.14,366159271.104,766434.467,346097751.104,Bureau Exonérations
"2024-12-18",DJFRZ,2186440.0,53000.0,4001709.42,1044643699,3987730.92,1043699336,Bureau Free Zone
"2024-12-18",DJGAR,160500.0,213500.0,31122.0,1945125.0,51282.0,2445125.0,Bureau de la Gare
"2024-12-18",DJPRT,32835800,50908130,1350909.39,272311615,1385427.73,335394169,Bureau du Port
"2024-12-18",DJPTR,0.0,-11293691,0.0,0.0,733346.24,102218435,Bureau  Hydrocarbures
"2024-12-18",DJREV,4000.0,3000.0,100621.5,43768169,98051.5,30368169,Bureau Révision
"2024-12-18",DJTRS,319000.0,163000.0,18168279.194,7642079745,31549778.06,5567644969,Bureau Transit
"2024-12-18",DJUKB,32000.0,32000.0,5622917.85,996744784,5622917.85,996744784,Bureau UKAB HOLDING 
"2024-12-18",DJZEA,19000.0,19000.0,2314204.56,404128261,2315596.56,406905061,Bureau FZ East Africa Holding
"2024-12-18",DJZFR,6000.0,15000.0,1722996.0,368406600,1537956.0,314954980,Bureau Zone Franche
"2024-12-19",DIFTZ,79000.0,75000.0,15766650.31,2946911119,15027062.31,2855214143,Djibouti International Free Trade 
"2024-12-19",DJAFR,3239740.0,4477318.0,10703.63,444304544,8439.61,310614793,Bureau Aéroport Fret
"2024-12-19",DJAKH,14093100,32782015,11698.05,11998000,29783.325,30547000,Bureau Khat
"2024-12-19",DJBAP,50800.0,50800.0,40.0,250000.0,40.0,250000.0,Brigade Aéroport Passager
"2024-12-19",DJCDF,-5000.0,0.0,0.0,0.0,0.0,0.0,
"2024-12-19",DJCFZ,-5000.0,0.0,0.0,0.0,0.0,0.0,
"2024-12-19",DJEXO,2026860.0,1963397.0,432645.8,544428253,162250.19,115312495,Bureau Exonérations
"2024-12-19",DJFRZ,59000.0,5664606.0,6288440.7,1312855548,6292915.5,1268450887,Bureau Free Zone
"2024-12-19",DJGAR,4857490.0,4804492.0,971220.0,58402499,951060.0,57902499,Bureau de la Gare
"2024-12-19",DJPRT,44557600,73719885,1709879.44,1340114839,1771130.71,1416707936,Bureau du Port
"2024-12-19",DJPTR,3698740.0,3697740.0,259931.84,26007447,255705.6,24135175,Bureau  Hydrocarbures
"2024-12-19",DJREV,752893.0,4040961.0,1939.0,2118011.0,2649.2,11371750,Bureau Révision
"2024-12-19",DJTRS,237000.0,239000.0,15234479.502,30430510901,79241627.472,20887139506,Bureau Transit
"2024-12-19",DJUKB,22000.0,24000.0,4047957.34,718699579,4092064.64,729100880,Bureau UKAB HOLDING 
"2024-12-19",DJZEA,26000.0,25000.0,5408487.35,1077170840,5407095.35,1074394040,Bureau FZ East Africa Holding
"2024-12-19",DJZFR,10000.0,10000.0,2421243.0,610892966,2442843.0,618172966,Bureau Zone Franche
"2024-12-20",DJAKH,0.0,27330323,0.0,0.0,24997.05,25638000,Bureau Khat
"2024-12-20",DJBAP,36560.0,36560.0,28.0,255000.0,28.0,255000.0,Brigade Aéroport Passager
"2024-12-20",DJTRS,6000.0,38000.0,835940.6,288991780,3218540.69,1434851958,Bureau Transit
"2024-12-20",DJZFR,1000.0,0.0,180000.0,42524000,0.0,0.0,Bureau Zone Franche
"2024-12-21",DIFTZ,42000.0,41000.0,4483582.58,1300661586,4483582.58,1300661586,Djibouti International Free Trade 
"2024-12-21",DJAFR,184727.0,302692.0,1465.0,1948550.0,1551.0,2330399.0,Bureau Aéroport Fret
"2024-12-21",DJAKH,4937300.0,25262921,4087.2,4192000.0,23281.05,23878000,Bureau Khat
"2024-12-21",DJFRZ,27000.0,27000.0,1967179.029,328666239,1967179.029,328666239,Bureau Free Zone
"2024-12-21",DJPRT,4614420.0,6684695.0,156046.08,54935304,102599.13,39418492,Bureau du Port
"2024-12-21",DJTRS,117000.0,101000.0,10669479.13,4082944662,6573698.51,2785382376,Bureau Transit
"2024-12-21",DJUKB,18000.0,19000.0,2404540.0,439473889,2910450.0,515381989,Bureau UKAB HOLDING 
"2024-12-21",DJZEA,1598910.0,4000.0,1807628.0,336283635,1804748.0,332686135,Bureau FZ East Africa Holding
"2024-12-21",DJZFR,4000.0,3000.0,1201140.0,259989470,1197900.0,259145750,Bureau Zone Franche
"2024-12-22",DIFTZ,58000.0,62000.0,8483741.541,1397413481,8751095.641,1501831228,Djibouti International Free Trade 
"2024-12-22",DJAFR,7462600.0,4020509.0,7410.29,580165217,7315.97,536751523,Bureau Aéroport Fret
"2024-12-22",DJAKH,26832800,27036955,22289.475,22861000,24871.275,25509000,Bureau Khat
"2024-12-22",DJBAP,78854.0,78854.0,82.0,291400.0,82.0,291400.0,Brigade Aéroport Passager
"2024-12-22",DJCPT,10000.0,0.0,0.0,0.0,0.0,0.0,
"2024-12-22",DJEXO,1026830.0,12935859,72703.553,221941683,371644.885,599133972,Bureau Exonérations
"2024-12-22",DJFRZ,5660610.0,57000.0,5419109.378,1156902064,5431770.578,1236861318,Bureau Free Zone
"2024-12-22",DJGAR,315256.0,315256.0,42789.0,3135818.0,42789.0,3135818.0,Bureau de la Gare
"2024-12-22",DJPRT,45585800,61877553,832957.6,536019220,1649131.6,733552762,Bureau du Port
"2024-12-22",DJPTR,73757900,219764527,1294686.508,180853728,3390219.238,494907111,Bureau  Hydrocarbures
"2024-12-22",DJREV,223703.0,1000.0,148.6,1621705.0,140.0,1000000.0,Bureau Révision
"2024-12-22",DJTRS,212000.0,135000.0,38575333.81,7750910908,10233334.917,7353309221,Bureau Transit
"2024-12-22",DJUKB,25000.0,23000.0,4682653.35,1088776521,4170953.35,1007528421,Bureau UKAB HOLDING 
"2024-12-22",DJZEA,22000.0,23000.0,4710585.864,982798055,4759341.864,990914855,Bureau FZ East Africa Holding
"2024-12-22",DJZFR,16000.0,16000.0,8965924.0,1969165852,8965924.0,1969165852,Bureau Zone Franche
"2024-12-23",DIFTZ,54000.0,2209016.0,11219161.9,2008636905,10860409.7,1969343892,Djibouti International Free Trade 
"2024-12-23",DJAFR,3965130.0,4022960.0,6792.18,24741538,2313.75,26466622,Bureau Aéroport Fret
"2024-12-23",DJAKH,46034400,24361076,38341.875,39325000,22269.0,22840000,Bureau Khat
"2024-12-23",DJEXO,4026600.0,4938415.0,1365013.252,22281497543.4,1577881.257,22396515719.4,Bureau Exonérations
"2024-12-23",DJFRZ,9583790.0,821153.0,2385379.15,1012336955,2461768.15,1025117109,Bureau Free Zone
"2024-12-23",DJGAR,6340740.0,6340738.0,1239039.0,76679937,1239039.0,76679937,Bureau de la Gare
"2024-12-23",DJPRT,62035000,72560552,1112066.49,254400522,1638551.328,317800156,Bureau du Port
"2024-12-23",DJPTR,185136000,41520181,11402903.57,1636657844,9315792.0,1326718231,Bureau  Hydrocarbures
"2024-12-23",DJTRS,180000.0,158000.0,12557581.527,5015531403,7366781.62,8176214365,Bureau Transit
"2024-12-23",DJUKB,14000.0,14000.0,5448957.36,699228949,5448957.36,699228949,Bureau UKAB HOLDING 
"2024-12-23",DJZEA,20000.0,19000.0,810962.42,291063177,762206.42,282946377,Bureau FZ East Africa Holding
"2024-12-23",DJZFR,5000.0,4000.0,1177440.0,252595142,1174200.0,251751422,Bureau Zone Franche
"2024-12-24",DIFTZ,32000.0,31000.0,8908588.8,1332705369,8845978.8,1316184541,Djibouti International Free Trade 
"2024-12-24",DJAFR,2646130.0,5179441.0,6138.15,16147656,7506.17,34422643,Bureau Aéroport Fret
"2024-12-24",DJAKH,20687600,24324191,17158.05,17598000,22301.175,22873000,Bureau Khat
"2024-12-24",DJBAP,72840.0,72840.0,55.0,264000.0,55.0,264000.0,Brigade Aéroport Passager
"2024-12-24",DJCFZ,-5000.0,0.0,0.0,0.0,0.0,0.0,
"2024-12-24",DJCPT,1000.0,0.0,0.0,0.0,0.0,0.0,
"2024-12-24",DJEXO,1082730.0,523938.0,662582.13,458895554,506957.795,422449633,Bureau Exonérations
"2024-12-24",DJFRZ,451929.0,55000.0,4945645.653,1030907594,4934136.653,1154745251,Bureau Free Zone
"2024-12-24",DJGAR,79500.0,79500.0,30240.0,750000.0,30240.0,750000.0,Bureau de la Gare
"2024-12-24",DJPRT,100547000,87659571,1997363.171,569776441,2389296.171,679598020,Bureau du Port
"2024-12-24",DJPTR,1000.0,2000.0,187.2,55940.0,24779.585,14654091,Bureau  Hydrocarbures
